update,rollout_steps,episodes_finished,completed,timeouts,trained_win_rate,opponent_win_rate,average_step_reward,trainable_samples,fighter_samples,cleric_samples,wizard_samples,policy_loss,value_loss,entropy,loss,checkpoint,curriculum_level,curriculum_stage,curriculum_kind,training_classes,curriculum_window_size,curriculum_window_win_rate,curriculum_threshold,curriculum_updates_on_level
10,1024,126,126,0,0.9682539682539683,0.031746031746031744,-0.10936621093750001,233,0,0,233,-0.01996732340194285,16.33173894882202,3.6634914875030518,8.109267234802246,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,7,Wizard_fundamentals,class,Wizard,30,0.6,0.65,10
15,1024,139,139,0,1.0,0.0,0.044182617187499995,221,0,0,221,0.19176466763019562,14.996328115463257,3.610709846019745,7.653821587562561,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,7,Wizard_fundamentals,class,Wizard,30,0.6333333333333333,0.65,15
20,1024,46,46,0,0.9782608695652174,0.021739130434782608,0.33833203125,320,0,0,320,0.5525097027420998,4.02349579334259,2.934240907430649,2.5349151492118835,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,8,Wizard_area_spells,class,Wizard,30,0.9666666666666667,0.65,5
25,1024,41,41,0,1.0,0.0,0.1578203125,314,0,0,314,0.233508693985641,9.33034873008728,3.1477370858192444,4.867205768823624,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,8,Wizard_area_spells,class,Wizard,30,1.0,0.65,10
30,1024,39,39,0,0.9743589743589743,0.02564102564102564,0.2439951171875,377,0,0,377,0.6221097409725189,5.258558511734009,3.271246522665024,3.2186764776706696,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,8,Wizard_area_spells,class,Wizard,30,0.9666666666666667,0.65,15
35,1024,12,10,2,1.0,0.0,0.0569541015625,251,0,10,241,0.10422505810856819,3.8071784377098083,3.596853792667389,1.9718457460403442,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,9,Wizard_damage_types,class,Wizard,30,0.9,0.65,5
40,1024,12,12,0,1.0,0.0,0.0392587890625,304,0,0,304,0.22327852621674538,2.659302145242691,4.0478702783584595,1.5124508813023567,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,9,Wizard_damage_types,class,Wizard,30,0.9333333333333333,0.65,10
45,1024,16,16,0,0.9375,0.0625,0.08325390625,358,41,0,317,0.3688068613409996,2.984327018260956,3.3288011848926544,1.8276823610067368,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,9,Wizard_damage_types,class,Wizard,30,0.9666666666666667,0.65,15
50,1024,30,30,0,0.9333333333333333,0.06666666666666667,0.10006152343750001,619,217,196,206,0.265324833492438,8.572894851366678,3.778123418490092,4.513991057872772,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,10,Party_integration,class,"Fighter,Cleric,Wizard",30,1.0,0.65,5
55,1024,32,32,0,1.0,0.0,0.154373046875,653,250,146,257,0.2830578138430913,7.604240695635478,4.148972451686859,4.043688337008159,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,10,Party_integration,class,"Fighter,Cleric,Wizard",30,1.0,0.65,10
60,1024,38,38,0,1.0,0.0,0.2307294921875,664,264,154,246,0.33224020649989444,8.018802285194397,4.069275736808777,4.300948580106099,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,10,Party_integration,class,"Fighter,Cleric,Wizard",30,1.0,0.65,15
65,1024,17,17,0,1.0,0.0,0.19008984375000001,588,201,189,198,0.6663494904836019,2.2330517073472342,4.132388472557068,1.7415514886379242,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,11,Party_cover_tactics,class,"Fighter,Cleric,Wizard",30,1.0,0.65,5
70,1024,21,21,0,1.0,0.0,0.2231904296875,566,208,179,179,0.6641408354043961,2.4372097651163735,4.462618430455525,1.8381195068359375,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,11,Party_cover_tactics,class,"Fighter,Cleric,Wizard",30,1.0,0.65,10
75,1024,24,24,0,1.0,0.0,0.2592353515625,604,238,182,184,0.59677421549956,2.7539337277412415,4.153346836566925,1.9322076340516408,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,11,Party_cover_tactics,class,"Fighter,Cleric,Wizard",30,1.0,0.65,15
80,1024,9,7,2,0.2857142857142857,0.7142857142857143,0.008823242187500005,438,276,0,162,0.10711648361757398,3.4540049135684967,3.3602879345417023,1.8005160987377167,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,12,Party_resistance_tactics,class,"Fighter,Wizard",23,0.30434782608695654,0.65,5
85,1024,11,10,1,0.6,0.4,0.055313476562500005,453,258,0,195,0.14216643571853638,2.4729949682950974,3.980825364589691,1.3388556689023972,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,12,Party_resistance_tactics,class,"Fighter,Wizard",30,0.4666666666666667,0.65,10
90,1024,9,9,0,0.7777777777777778,0.2222222222222222,0.0540732421875,481,279,0,202,0.16751222498714924,1.8519439995288849,3.8857220709323883,1.054627001285553,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,12,Party_resistance_tactics,class,"Fighter,Wizard",30,0.5333333333333333,0.65,15
95,1024,11,11,0,1.0,0.0,0.09931738281250001,445,218,222,5,0.2669725399464369,3.4045724272727966,3.707752764225006,1.932181254029274,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,13,Party_obstacle_tactics,class,"Fighter,Cleric",13,1.0,0.65,3
100,1024,17,17,0,1.0,0.0,0.19615917968750002,483,256,214,13,0.6883747428655624,3.6854700446128845,3.771673172712326,2.4933930039405823,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,13,Party_obstacle_tactics,class,"Fighter,Cleric",30,1.0,0.65,8
105,1024,20,20,0,1.0,0.0,0.20491015625,473,262,193,18,0.5918535143136978,2.93838831782341,3.674892008304596,2.024298742413521,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,13,Party_obstacle_tactics,class,"Fighter,Cleric",30,1.0,0.65,13
110,1024,15,15,0,1.0,0.0,0.10376464843750001,618,406,212,0,0.38760563482840854,3.7848678628603616,3.2046568989753723,2.2479930222034454,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",15,1.0,0.65,3
115,1024,11,11,0,1.0,0.0,0.10364257812500001,607,412,192,3,0.5144952312111855,1.996366520722707,3.157939533392588,1.4810991088549297,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,8
120,1024,20,20,0,1.0,0.0,0.17240722656250002,604,411,193,0,0.44614988813797635,3.9419193267822266,3.3603565096855164,2.3835059801737466,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,13
125,1024,15,15,0,1.0,0.0,0.1401083984375,583,382,179,22,0.5382617637515068,2.26714625954628,3.0523274739583335,1.641311635573705,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,18
130,1024,15,15,0,1.0,0.0,0.16168261718750002,583,396,176,11,0.5872738162676493,1.8822458684444427,3.2643041213353476,1.4957536955674489,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,23
135,1024,19,19,0,1.0,0.0,0.1893720703125,609,403,188,18,0.5478709638118744,2.948086400826772,3.0384254852930703,1.991529901822408,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,28
140,1024,20,20,0,1.0,0.0,0.191390625,615,400,186,29,0.6151303847630819,2.1483931243419647,3.326839009920756,1.6560585300127666,F:\PyCharmWorkspace\D&D Battle AI\checkpoints\gnn_class_curriculum_v3.pt,14,Party_difficult_terrain_tactics,class,"Fighter,Cleric",30,1.0,0.65,33
